URL,Published Date,Summary
https://www.preplus.com/,08-04-2015,"Precision Plus is a manufacturer of high-quality, precision-machined industrial components, including specialty pins, precision screws, shafts, valve components, gears, spools and more. They pride themselves on their partnership approach, working closely with customers to understand their needs and deliver innovative solutions. They have a strong track record of success due to their talented team, cutting-edge technology and strategic partnerships with industry leaders like Autodesk, Partmaker, Tsugami, Miyano, Tornos, Sandvik, Guhring, and Micron.  
"
https://www.harlowair.com/,18-11-2019,"Harlow Aerostructures LLC, based in Wichita, Kansas, has been a supplier to the aerospace industry since 1954. They specialize in manufacturing aerospace components, from large parts like bulkheads and spars to smaller pieces like bushings and bearings.  Harlow is known for developing prototypes quickly and has expertise in complex assemblies, including electro-mechanical throttle quadrants and sheet metal and structural components. They offer a range of capabilities, including high-speed machining, software development, electrical/mechanical design and testing, and various fabrication processes. Harlow is committed to providing high-quality products, on-time deliveries, and competitive pricing. They emphasize continuous improvement and strive to be a responsive, flexible, and fair supplier. 
"
https://www.kind-precision.com/aerospace/,24-06-2021,"The webpage is for Kind Precision Manufacture (Dongguan) CO., Ltd., an aerospace company. It includes a link to their sitemap and is powered by Reanod. 
"
https://www.schoelderle.de/,19-08-2022,"SCHÖLDERLE Geräte- und Werkstofftechnologie GmbH is a German company that specializes in high-quality CNC machining and assembly of components, assemblies, and systems for the aerospace industry. The company boasts over 40 years of experience in the high-tech sector and is certified according to EN 9100 and Part 21G of the German Federal Aviation Office. Their services include CNC turning and milling, assembly, testing, and consultation on design issues to ensure functionality and cost-effectiveness. SCHÖLDERLE uses state-of-the-art CNC machines to handle a wide range of materials, including non-ferrous metals, alloyed steels, and high-temperature resistant titanium-nickel alloys, as well as plastics and ceramics.  They also utilize CAD-CAM systems for 5-sided machining simulation. 
"
https://zenithprecision.com/,,"Zenith Precision Inc. is a precision machined parts company with over 42 years of experience. They offer a wide range of capabilities, including prototype, medium, and high production runs, and work with a variety of materials, from simple metals to high-tech materials.  They are certified suppliers for major aerospace companies and adhere to all military standards.  They welcome inquiries and are dedicated to providing high-quality parts and exceeding customer expectations. 
"
https://atsprecision.com/,,"ATS Precision is a company specializing in precision manufacturing for various industries including aerospace, military, pharmaceuticals, biotech, and more. They offer a range of products and services, including fluid and pneumatic control components, microwave contacts and housings, mechanical components, valve components, and prototype and production research. You can reach them at (603) 744-3736 or by fax at (603) 744-2917. 
"
https://turbomecturbinas.com/,27-02-2023,"Turbomec is a company specializing in industrial automation, electrical, mechanical, and electronic engineering. They offer a variety of solutions tailored to client needs, drawing on their team of highly qualified engineers. 
"
https://www.wbuschor.ch/,20-08-2017,"This webpage is for a company called Präzisionsmechanik AG, also known as W. Buschor AG. It uses cookies to enhance user experience and remembers preferences. Users can adjust cookie settings or accept all cookies. 
"
https://ehrat-ag.ch/,01-01-2015,"Ehrat AG is a Swiss precision engineering company specializing in the manufacture of precision components, assemblies, and measuring devices. Founded in 1953, they serve a diverse clientele including aerospace, automotive, and optics industries. They offer design support using Solidworks and are ISO 9001:2015 certified. 
"
https://www.son-x.de/,06-05-2014,"son-x is a German high-tech company specializing in ultra-precision manufacturing. They create tailored optical components and subsystems, including high-quality mirrors for space, optical mould inserts for injection moulding, and plastic and infrared optics. They also develop ultrasonic tooling systems like the UTS2, allowing direct ultra-precision machining of steel with a surface roughness of Ra 1-5 nm and a dimensional accuracy of 100 nm PV. 
"
https://www.copenmachine.com/,01-01-2022,"Copen Machine is a precision parts manufacturer that prides itself on delivering high quality parts at competitive prices. They work with a variety of companies in industries like commercial, industrial, automotive, private arms and defense, security, and medical. Copen Machine specializes in precision parts and offers a variety of services including inventory, quality control, CAD design, and project management. They have a strong focus on quality and recently completed projects for companies requiring specific grain weight tolerances, custom precision match grade windage screws, and parts with tight dimensional tolerances. 
"
https://cornertech.com/,14-11-2022,"Cornertech is a CNC machine shop specializing in multi-axis manufacturing of precision components for various industries, including Aerospace, Automotive, Electrical, Fluid and Hydraulic, Medical, Robotics, and Automation. They can handle projects from simple 3-axis turning to full 5-axis simultaneous contouring. Cornertech works with various materials, including Aluminum, Steel, Stainless Steel, Brass, Copper, Acetal, Delrin, Nylon, and Polycarbonate. To get a quote, upload your drawings, quantity, and desired completion date. They offer non-disclosure agreements (NDA) upon request.  
"
https://mcandrs.com/,27-02-2020,"Metal Craft & Riverside is a precision machining company that specializes in complex and high-tolerance work. They have over 40 years of experience and have worked on projects for medical devices, aeronautical equipment, and other life-saving products. They pride themselves on their dedication to quality and precision, ensuring every component they build is built right, every time. The company serves a variety of industries and has a proven track record of success. 
"
https://mainiprecisionproducts.com/,01-01-2008,"Maini Precision Products is an end-to-end solutions provider for precision products and assemblies. They specialize in aerospace, automotive, and industrial sectors, offering services like process design, engineering, manufacturing, testing, and supply. Their diverse capabilities allow them to serve customers globally, and they are certified to international standards for quality, environment, health, and safety. Maini Precision Products operates 11 manufacturing facilities in Bangalore, India. 
"
https://bescast.com/,01-01-2020,"Bescast is a precision investment casting manufacturer specializing in intricate, thin-walled, and complex parts with exceptional accuracy. Founded in 1945, they are a trusted supplier in demanding industries like power generation and aerospace. Bescast is customer-centric, using fully integrated, automated systems to ensure on-time delivery and proactive communication. Their commitment to quality is demonstrated by their ISO 9001 and AS9100 certifications and state-of-the-art quality programs. They are known for their rapid development cycles, utilizing concurrent engineering to optimize designs and minimize costs. Bescast's experience and expertise make them the ideal choice for high-performance parts in challenging applications. 
"
https://www.doranengineering.com/,17-09-2018,"Doran Precision Engineering is a family-owned business that specializes in manufacturing precision components for the aerospace, medical, and motor-sport industries. The company has over 20 years of experience in each of these sectors and utilizes a range of CNC machines to produce high-quality components. Doran Engineering has been ISO 9001:2008 accredited for 10 years, and is capable of machining parts up to 2m by 1m in size. 
"
https://paragon-precision.com/,01-07-2022,"Paragon Precision is a California-based manufacturer of complex turbomachinery components for various industries, including aerospace, defense, space, and commercial.  They offer a wide range of services such as milling, turning, grinding, EDM, CMM inspection, and scanning inspection. The company is AS9100 rev D certified, ITAR registered, and JCP certified, ensuring high quality products and on-time delivery. 
"
https://tubeproc.com/,20-10-2022,"Tube Processing Corporation is a family-owned company that has been manufacturing and repairing complex metal components for over 80 years. They specialize in serving the aviation engine, diesel engine, and industrial gas turbine engine industries. Their divisions include Aerofab, which manufactures sheet metal fabrications and precision machined components, and TPC Repair Station. 
"
https://www.lg-precision.be/en/home/,24-04-2019,"LG Precision is a precision mechanics specialist founded in 1968. They specialize in producing custom high-precision prototypes and parts in small or medium series.  Their expertise includes CNC turning, milling, assembly, and design, and they offer services to industries like energy, industry, medical, food, and defense. They are committed to quality, responsiveness, and customer service. 
"
https://www.armstrong-mfg.com/,01-01-2022,"Armstrong Manufacturing & Engineering (AME) is a precision manufacturing and engineering company that designs and produces machined parts, custom assemblies, and aviation pumps. They pride themselves on quality craftsmanship and customer satisfaction and have been in business since 1968. AME also offers career opportunities for those looking to join a team of passionate, hard-working individuals. 
"
https://hiwin.fr/,15-05-2023,"This webpage is for HIWIN, a company that provides linear guideways and ballscrews. They recently launched a new sizing tool for linear guideways and a ballscrew configurator that allows customers to customize end machining online. They also have a variety of training opportunities. 
"
https://epmachining.com/,02-10-2021,"KYOWA Eidemiller Precision Machining provides a wide range of machining services, including CNC turning, CNC grinding, finishing, welding, fabrication, and assembly. They have over 30 vertical and horizontal machining centers and offer automatic pallet changers for efficient production. Their focus is on producing high quality machine parts. 
"
https://aerodrivesystems.com/,,"PCX Aerosystems, formerly known as the Purdy Corporation, is a leading aerospace drive company. They specialize in innovative program development, reliable manufacturing, and proven repair services. The company was established in 1946 and has a long history of providing high-quality products at competitive prices. With recent acquisitions and investments in technology, they are committed to providing increased value to customers across a range of aerospace applications. 
"
https://www.rodwell-powell.com/,01-01-2023,"Rodwell Powell is a precision engineering company that has been supplying machined parts for over 68 years. They specialize in serving the Aerospace, Defence, and Marine industries and offer a comprehensive range of services including prototyping, high-volume production, and quality control measures such as PPAP, APQP, and FMEA. They also pride themselves on providing excellent customer support and after-sales care.  Rodwell Powell has invested heavily in the latest technology and machining methods, ensuring they can meet the demands of their customers across various sectors, including Aerospace, Marine, Nuclear, Power, Construction, Automotive, and Medical. 
"
https://www.cfnprecision.com/,01-01-2016,"CFN Precision is a company specializing in precision machining of small to medium-sized metal, plastic, and composite parts for the aerospace industry.  They are known for their complex precision machined components, kits, and assemblies, particularly for landing gear and aircraft structures.  Their focus is on providing high quality parts and assemblies on time to help customers get to market first. CFN uses the latest CAD/CAM technologies and a rigorous quality management system (AS9100D / ISO 9001:2015) to ensure high quality and consistency in all their work. Their vision is to be recognized as the preferred strategic supplier in the global aerospace industry. 
"
https://hightechmach.com/,05-11-2018,"High Tech Machine (HTM) is a Houston, Texas-based machining company with 25 years of experience. They specialize in producing high-quality products for a variety of industries and clients, both domestically and internationally. HTM is known for its expertise in machining high-end prototypes, tackling unique setups, and producing complex parts. Their commitment to quality, service, and timely delivery has earned them an outstanding reputation. 
"
https://www.traceamatic.com/,06-05-2003,"Trace-A-Matic is a precision machine shop with facilities in Brookfield, WI and Houston, TX. They specialize in CNC machining for a variety of industries including aerospace, automotive, defense, and more.  Their services include ""machine complete to print"" using your materials or managing your entire supply chain.  Trace-A-Matic can machine a wide range of metals, including irons, stainless steel, and non-ferrous metals. They offer large part machining, metal fabrication, and turnkey manufacturing processes. They also have a factory tour video featuring their world-class machining services and state-of-the-art facilities. 
"
https://metalexmfg.com/,21-11-2018,"Metalex Manufacturing specializes in large-scale, precision machining for industries like aerospace, energy, and space. Their expertise in 5-axis milling and turning allows them to create high-tolerance components for mission-critical projects. Metalex prides itself on their skilled workforce, advanced technology, and commitment to exceeding customer expectations. 
"
https://plmachine.com/,22-04-2021,"P&L Machine is a precision machining company that has been in business for over 40 years. They specialize in CNC machining, CMM & Visual Inspection, and offer a variety of services including prototyping, short-run and lights-out production, comprehensive quality control, plating, assembly, and more. They work with a variety of industries including biotech, medical device, energy, electrical, aerospace, and defense. They have a strong commitment to quality and customer service. 
"
https://dietz-drehteile.de/,01-01-2013,"Dietz is a German company specializing in precision turned parts, particularly micro-precision parts with accuracies below 5 microns. They work with diameters ranging from 0.1mm to 8.0mm, and offer various further processing technologies, such as sawing, wire erosion, hardening, and grinding. They primarily focus on hard-to-cut materials like stainless steel, titanium, and nickel. Their customers include companies in the automotive, medical, appliance, and electronic industries. The company boasts over 100 years of experience in turned part production and has a strong history of growth and innovation, including the adoption of geothermal energy and expansion of their production facilities. 
"
https://www.millenniumprecision.com/,13-10-2016,"Millennium Precision is a contract and prototype manufacturer specializing in precision Swiss style CNC machining for volume production.  They serve a variety of industries including aerospace, commercial, defense, law enforcement, and optical.  Their services include engineering support, prototype parts, precision machined components, and inventory management.  Millennium Precision is committed to quality and holds ISO 9001:2015 certification. They prioritize customer service, on-time delivery of quality products, and a safe and rewarding work environment for their employees.  
"
https://c-vservice.com/,01-06-2020,"Sichuan Qianjiu Machinery Manufacturing Co., Ltd. is a precision machining parts manufacturer based in China. They specialize in non-standard parts, OEM production, and mold manufacturing. They have a wide range of advanced equipment, including German SPKA5000 high-energy screw press, 1250 kW intermediate frequency induction furnace, and 4/5 axis linkage machining centers.  They offer machining services for various industries, including turbine blades, automotive parts, and mechanical parts. Qianjiu also produces a variety of molds, including injection molding, blanking, extrusion, and die casting molds. For OEM production, they provide quotes and production timelines within 12 hours upon receiving 2D or 3D drawings. 
"
https://camcraft.com/,03-09-2021,"Camcraft is a precision machining company that specializes in providing high-quality components and assemblies for technology leaders. They offer a wide range of services, including 5-axis milling, abrasive flow machining, assembly & test, CNC multi turret lathes, diamond bore-sizing, electro-chemical machining, hard turning, horizontal machining centers, ID & OD grinding, ISO 7 Clean, shot peening, superfinishing, thermal deburring, and vertical machining centers. Camcraft's commitment to advanced manufacturing and disruptive designs has made them a trusted partner for companies seeking to launch and scale their most important products. They also offer prototyping services, utilizing NP360 to provide a successful progression from prototype to scaled production. 
"
https://bomas.com/,01-01-2023,"Bomas is a company that specializes in precision machining of advanced ceramics and composite materials. They are known for their expertise in MOR bars and chevron notch specimens, as well as conformal grinding and machining. Bomas offers a range of capabilities, including grinding, slotting, notching, and drilling. You can find more information about their services and products on their website. 
"
https://www.terhoek.com/,09-05-2023,"Ter Hoek is a company specializing in precision solutions, including EDM, PECM, and micro laser technologies.  They have been in business since 1990, and are known for their expertise and commitment to innovation.  Ter Hoek offers custom solutions to meet specific customer needs, and they pride themselves on their advanced machinery and passionate team. They believe in investing in technology, knowledge, and talent to continue pushing the boundaries of precision. 
"
https://shamrockprecision.com/,01-01-2023,"Shamrock Precision is a leading provider of manufactured components for companies worldwide. Founded in 1981, the company has grown into a global operation with facilities in Dallas, Texas and Johor, Malaysia. Shamrock specializes in producing high-quality components for a variety of industries including oil field services, aerospace, defense, telecommunications, and industrial. They are committed to providing fast cycle times and never-compromised quality, thanks to their skilled employees and advanced facilities.  Shamrock also emphasizes a clean and safe work environment for their employees. 
"
https://praxengineering.com/,12-12-2017,"Prax Engineering is a precision engineering company that specializes in CNC turning. They offer a range of services, including design, development, and manufacturing of precision components and sub-assemblies. They are ISO 9001:2015 certified and have a team of experienced engineers and technicians. Prax Engineering works with a variety of industries, including aerospace, defense, automotive, medical, and oil and gas. They are committed to providing high-quality, innovative, and customer-centric solutions. 
"
https://m-plusgroup.com/,01-12-2022,"The M-Plus Group is a French company specializing in mechanical welding, metal fabrication, and precision machining of super alloys and hard metals. The group is comprised of MACPLUS, MECAPLUS, TOOLSTYLE, and MACPLUS HUNGARY and has over 220 employees.  The group's consolidated revenue exceeds €27 million. 
"
https://www.unicutprecision.com/,01-01-2019,"Unicut is a UK-based precision engineering company that has been in business for over 25 years. They specialize in CNC milled and turned components, and are known for their high standards of quality and delivery. They utilize cutting edge CNC machines, Just-in-Time and Kanban production methods, and strict ISO quality standards to ensure customer satisfaction.  Unicut has a long history of experience in the field and is committed to providing industry leading service and support. 
"
https://www.halder.com/,01-01-2023,"Erwin Halder KG is a German company that specializes in producing high-quality standard parts, workholding systems, hand tools, and aviation products. With over 80 years of experience and 200 employees worldwide, Halder is known for its commitment to precision, efficiency, and customer satisfaction. They offer a wide range of products and prioritize customer-oriented after-sales service. Halder is also dedicated to training and development, with approximately 10% of their workforce consisting of trainees. 
"
https://www.airloc.com/de/home.html,12-05-2023,"AirLoc is a German company specializing in vibration technology, sound isolation, and machine installation. They have been in business for 70 years and offer a wide range of products, including precision leveling shoes and elements. They are also specialists in foundation vibration isolation for printing presses and machine foundations. AirLoc provides vibration measurements with an FFT analyzer and can determine natural frequencies of building ceilings and disturbance frequencies of machines. They use these measurements to offer solutions to problems related to vibrations. 
"
https://compassprecision.com/,29-01-2019,"Compass Precision is a group of CNC machining and fabrication shops offering a wide range of services, including custom metal precision components in small, medium, and prototype quantities. They specialize in working with difficult materials like stainless steel, tool steel, and nickel alloys. Their shops are equipped with the latest technology and highly skilled employees, allowing them to handle complex geometries and provide a one-stop shop for all your CNC machining and fabrication needs. They are focused on serving customers both locally and across the country. 
"
https://www.sargentaerospace.com/,01-01-2012,"Sargent Aerospace and Defense is a supplier of aerospace hydraulics and aerospace bearings, working with some of the most innovative companies in the world to help them overcome challenges and succeed in their missions.  They are committed to supporting their customers by leveraging their expertise in design engineering and manufacturing. For information about Airtomic Ducting Solutions and Airtomic Sealing Solutions, please visit the RBC Bearings website. 
"
https://www.mecaprec.fr/en/,01-01-2020,"Meca Prec is a French company specializing in precision machining of hard metals, serving the aerospace, defense, and medical industries. With over 30 years of experience, they offer a range of services including prototyping, tooling, and mechanism production in pre-series, small, medium, and large series. They also offer numerical turning, milling, and assembly mounting services. Meca Prec is committed to local employment and utilizing cutting-edge machinery, ensuring competitiveness in their market.  They also promote their innovative product ""Clap Foot,"" a 100% French-made device designed to help companies fight against COVID-19 by providing a hands-free door opening solution. 
"
https://www.airgroupamerica.com/,24-12-2001,"AirGroup America, Inc. is a company specializing in high-quality replacement parts for aerospace, marine, commercial and military applications. The website provides links to their products and services, as well as a login page. 
"
https://www.paconquality.com/,01-01-2016,"Pacon Manufacturing, Inc. specializes in precision engineering, utilizing Industry 4.0 technologies and lean manufacturing principles. They offer Precision Machining 4.0, a process that seamlessly connects digital designs to physical production through CAM, NC simulation, automation, and autonomous inspection.  This approach aims to deliver high-quality, low-cost components for both prototypes and production runs. 
"
https://www.precisionmachllc.com/,01-01-2016,"Precision Mach is a company specializing in the installation, maintenance, and repair of rotating equipment and turbomachinery for the energy and petrochemical industries. They pride themselves on providing quality control, safety, and performance assurance throughout the lifecycle of their clients' equipment.  Their services cover a wide range of equipment and manufacturers, ensuring operational efficiency and competitiveness for their clients. 
"
https://www.inmepre.com/,27-09-2016,"INMEPRE S.A. is a small and medium-sized enterprise (SME) founded in 1972 in Vitoria, Spain. They specialize in manufacturing high-precision custom parts from tempered materials. Their mission is to produce ""difficult and high value-added parts for our customers"". INMEPRE has been ISO 9001 certified since 1999, guaranteeing the quality of their precision machining services for ferrous and non-ferrous materials. 
"
https://ppgcorp.com/,01-09-2021,"Princeton Precision Group (PPG) is a leading supplier of precision machining solutions for various industries including aerospace, outer space, industrial gas turbines, medical, and electronics. Operating across three states with six facilities, PPG comprises four independent companies. The company emphasizes continuous advancement and invests in its businesses to enhance customer value through improved product quality, program delivery, new capabilities, and strategic locations. PPG's diverse portfolio and commitment to these areas aim to provide a comprehensive supply chain solution. 
"
https://magnusprecision.com/,01-01-2008,"Magnus Precision is a company that specializes in precision machined parts. They have over 30 years of experience meeting tight tolerances and mastering difficult-to-machine materials. They are a certified supplier of precision machined components to Fortune 1000 customers in various industries, including aerospace and aviation, industrial equipment, medical devices, and optical systems. They are AS9100D certified and ITAR and FFL registered. Magnus Precision is located near Rochester NY and ships throughout the USA.  "
https://www.neuhaeuser-controx.de/,04-06-2021,"Neuhäuser Präzisionswerkzeuge GmbH is a German company that has been developing high-precision cutting tools for over 115 years. They specialize in custom tools for various industries and offer their expertise to optimize manufacturing processes. 
"
https://amannesmann.de/,,"A.MANNESMANN Maschinenfabrik is a German manufacturer specializing in high-precision machine elements for the machinery industry. They offer a wide range of products including ball screws, drilling and milling spindles, machine elements/machined parts, SCHNEEBERGER ball screws SBS, and linear and telescopic actuators. Their products are known for their high precision, smooth operation, and durability, making them ideal for demanding applications in various industries. 
"
https://www.mspindustriesusa.com/,08-07-2020,"MSP Industries is a precision machining company that has been in business since 1948. They specialize in manufacturing custom mechanical parts for a variety of industries, including automotive, HVAC, defense, aerospace, medical, hydraulic, and manufacturing. They are capable of handling both high-volume and small-batch deliveries. MSP Industries is known for its commitment to customer service, honesty, and integrity. They offer a range of services, including multi-spindle machining, tool fabrication, CNC screw machine operation, secondary operations, quality assurance, special machinery, and engineering.  
"
https://www.ape10.com/,16-10-2020,"Advanced Precision Engineering (APE) is a privately held company with over 35 years of experience in precision machining. They are a leading supplier of complex machined parts, assemblies, and kits for the aerospace, military, automation, and semiconductor industries. APE is known for its expertise in precision machining, assembly & test, and facility capabilities. They pride themselves on their lean manufacturing practices, outstanding quality, and customer success. APE is a “Supplier of Choice” for many OEMs, and has earned the reputation as experts in the machining industry by working alongside their customers to provide complex machined components. 
"
https://in-tolerance.com/,01-01-2023,"In Tolerance is a precision manufacturing company that specializes in CNC turning, CNC Swiss, and CNC milling. They offer a variety of services, including Nadcap certified special processing, vertical supply chain integration, and have a long history of ISO and AS accreditation and ITAR registration. In Tolerance is committed to providing customer satisfaction and consistently delivering high-quality parts through their experienced and qualified machinists. 
"
https://www.meritindustriesusa.com/,01-01-2008,"Merit Industries is a leading provider of precision machining services specializing in aerospace and defense industries. They offer close tolerance machining, complex geometry production, and small to large run production capabilities. Their services are trusted by the Department of Defense, Defense Aerospace, Commercial Aerospace, and General Original Equipment Manufacturers. Merit Industries has been in operation for over 60 years and is dedicated to providing best-in-class quality and customer service. 
"
https://pjkprecision.be/de/,19-08-2022,"PJK Precision Mechanics is a precision machining company based in East Belgium. Founded in 2014, the company specializes in high-precision components for industries like aerospace, defense, medical technology, and luxury goods. PJK offers a wide range of services, including production of components in small, medium, and large quantities, as well as heat and surface treatment, assembly, and quality control. Their team of skilled professionals prioritize quality and customer satisfaction, ensuring timely deliveries and competitive pricing. With a focus on continuous employee training, PJK emphasizes a team-oriented approach to achieving success.  The company proudly offers services in German, French, Dutch, and English, catering to clients across Europe. 
"
https://dysinger.com/,01-01-2023,"Dysinger Incorporated is a precision machining company that specializes in aerospace applications. They offer a range of services including process engineering, sub-assembly management, and complete program management. Dysinger has over 40 years of experience and is known for their commitment to on-time deliveries and customer satisfaction. They are also heavily invested in technology and use engineering expertise to improve their manufacturing processes. Dysinger offers a single point of contact for all projects, accurate documentation, and linked processes to ensure seamless project management. They also have a full complement of approved platers, heat treaters, welders, and other special processes to handle any project requirement. Dysinger is committed to providing high-quality products and services and is a trusted partner for many companies in the aerospace industry. 
"
https://www.pbs.cz/en,21-02-2023,"PBS is a company that specializes in precision engineering and offers a wide range of services, including: turbine engines and auxiliary power units for the aerospace industry, precision casting for energy and other industries, cryogenics technology, and surface treatments like galvanizing, anodizing, and plating. They are a leading supplier to the power, transportation, aviation, glass, and surgical industries. Their website also highlights their services, including design, project documentation, production, testing, quality control, assembly, and logistics. They encourage visitors to contact their experts for further information. 
"
https://tecnomill.net/,07-10-2019,"Tecnomill S.r.l. is an Italian precision mechanics company with over 20 years of experience. They specialize in producing precision mechanical components for various industries including military, civil, biomedical, research, analysis, and IT. They also offer industrial prototyping services. Tecnomill is certified according to EN 9001 (quality management), EN 9100 (aerospace and defense), and EN 14001 (environmental management). They are currently in the process of obtaining ISO 45001 certification (health and safety). Tecnomill boasts a state-of-the-art machine park with over 20 CNC machines. 
"
https://www.navitekmachining.com/,24-07-2019,"NaviTek Machining Corp. is a precision machining and manufacturing company that has been in business since 1953. They offer a wide range of services, including precision machining, prototype development, finished goods manufacturing, machine part replacement, and supply chain management. They specialize in precision-machined parts for critical applications in the automotive, medical, electronic, consumer, and aerospace industries. NaviTek Machining Corp. is AS9100 and ISO13485 certified and is located in Erie, Pennsylvania. 
"
https://serrano-ind.com/,01-01-2023,"Serrano Industries is a precision machining company that specializes in high-temperature metals and has a reputation for fast turnaround times. They offer 24/7 service, including same day or next day delivery, and pride themselves on their customer service. Their focus on long-term customer relationships is evident in their commitment to hiring and training the best employees, ensuring high-quality work and reliable deliveries.  They offer a range of services including machining of high-temp metals like Inconel and Waspaloy, as well as prototype and production work.
"
https://www.integracast.com/,20-06-2022,"Integracast, formerly known as ICI, is a company that has been providing precision aluminum components to various industries for over 30 years. They offer a complete range of services, including prototyping, foundry, tooling, and machining, to ensure high-quality products with quick turnaround times. Their expertise in engineering and material science makes them a valuable partner for companies in the aerospace, electronics, medical, and instrumentation sectors. 
"
https://systemicron.com/,20-04-2021,"Micron Manufacturing is a precision machining company offering a range of capabilities including turning, milling, and sub-assemblies. They use state-of-the-art equipment and prioritize manufacturability in their design process. Their engineers are involved from the beginning of each project, and they use the same process for prototyping as they do for production to ensure a smooth transition. Micron also offers integration with blanket order systems and forecast/release programs for on-time delivery. 
"
https://tr-reed.com/,10-03-2019,"TR Reed Enterprises is a manufacturing company specializing in precision machined parts.  They offer high quality, cost-effective, and quick turnaround time on their products, all manufactured in the USA.  Their team has over 75 years of combined experience in manufacturing, with expertise in CNC programming and aerospace manufacturing.  TR Reed Enterprises is AS9100D / ISO 9001:2015 certified and committed to continuous improvement, customer satisfaction, and operating within industry standards.  They handle production from 1 to 10,000 parts. 
"
https://bolsan.com/,18-11-2021,"Bolsan is a manufacturer of detailed metallic parts and shims, specializing in low-volume, high-mix parts for the aerospace and defense industries. They pride themselves on offering cost-effective solutions and delivering excellent on-time performance.  Bolsan is known for their culture of customer excellence and rapid response, making them a preferred supplier for many large global clients. Recent news includes Avantus Aerospace's acquisition of California Screw Products and its decision to divest its composites business to focus on C-class components. 
"
http://standardaerocomponents.com/,01-01-2023,"This webpage is for StandardAero Component Services. You can search their catalog, contact them, or request a quote. 
"
https://harrisrcs.com/,28-07-2021,"Harris RCS is a UK-based CNC machining company specializing in high-quality components for the aviation, defense, electronic and other hi-tech industries. Established in 1974, Harris RCS prides itself on its efficiency, quality, and exceptional customer service. The company offers a wide range of materials, including steel, super-alloys, plastic, titanium, and aluminum. Their CNC machined parts are used worldwide, and they have a strong reputation for responsive service and stockholding support.  They are committed to providing cost-effective and timely delivery to their customers. 
"
https://alatusaero.com/,01-10-2020,"Alatus Aerosystems is an aerospace company with over 50 years of experience in engineering systems and parts. They are certified by major players in the aerospace industry and offer a wide range of services including precision machining, welding, assembly, and insulation engineering. They specialize in working with aluminum, titanium steel, stainless steel, and Inconel, and have a history of providing components for the military and defense industry. They are dedicated to providing quality, innovation, and reliability to ensure safe flight. 
"
https://absolutemanufacturing.com/,03-03-2022,"Absolute Manufacturing is an American company specializing in precision machining, assembly, and customer satisfaction. They offer a wide range of services including manufacturing close-tolerance parts from materials like stainless steel, aluminum, and titanium. Their expertise extends to various industries including military, medical, and industrial. They are committed to quality assurance and have skilled inspectors trained to ensure all parts meet customer demands. 
"
https://smcaerospace.com/,04-12-2014,"SMC Aerospace is a family-owned aerospace manufacturing company based in New Hampshire. They have been in business for over 50 years and offer a range of services including CNC machining, tube bending, tube fabrication, welding, brazing, and reverse engineering.  SMC Aerospace is known for its high quality, on-time delivery, and cutting-edge technology. They are currently hiring for several positions, including CNC operators, welders, and engineers. 
"
https://pcxaero.com/,19-12-2013,"PCX Aerosystems is a leading provider of advanced flight control and mechanical systems for the aviation industry. They specialize in precision machining of hard alloys, complex mechanical systems, and integrated processing. Their services include paint, heat treat, and non-destructive testing.  PCX Aerosystems is committed to providing quality aerospace manufacturing with on-time delivery. 
"
https://www.renishaw.com/en/aerospace--39158,06-02-2023,"Renishaw is a company that specializes in aerospace manufacturing. They have been providing solutions to the industry for over 40 years, with their first product being the touch trigger probe, a revolutionary piece of manufacturing technology. Renishaw offers expertise in controlling the manufacture of specialist components, focusing on performance, maintenance, repair, and overhaul (MRO), safety, and innovative materials. The company provides solutions throughout the supply chain, ensuring that every component meets its design intent. Some of their specific offerings include on-machine probing for in-process control, gauging, and additive manufacturing. Renishaw's expertise in these areas allows them to help manufacturers achieve high levels of accuracy, efficiency, and safety in their production processes. 
"
https://tk-machine.com/,01-01-2012,"T&K Machine is a precision machine shop in Livermore, California that specializes in producing machined components and assemblies for a variety of industries and government agencies.  Founded by Tony Gallien, who has 20 years of experience working for Lockheed Martin, T&K Machine is dedicated to providing high quality products on time and at a good price. They work with a team of skilled machinists and have a climate-controlled shop area, assembly area, clean assembly area, inspection area, and computer room.  T&K Machine has extensive experience producing both small and large machined parts, as well as EDM parts, from standard and exotic materials with a wide range of finishing operations. 
"
https://trillium-machine.com/,15-11-2017,"Trillium Machine is a custom CNC machine shop that provides high quality machined parts to various industries, including aerospace, aircraft tooling & gaging, military defense, medical equipment, veterinary dental, and project management. They are AS9100/ISO 9001:2015 compliant and ITAR registered. They pride themselves on their commitment to providing on-time products and services that meet all customer specifications. 
"
https://windlemechanical.com/,01-01-2015,"Windle Mechanical Solutions Inc is an AS9100D and ISO 9001-2015 certified company that specializes in precision component parts for various industries including Oil and Gas, Bio-Pharma, Power (Nuclear and Alternative), Medical, and Aerospace. They utilize the latest CAD CAM software and have a wide range of CNC and conventional machine tools to provide unique, time-sensitive solutions. Their highly skilled workforce averages 25 years of experience in machining precision parts, ensuring high quality and attention to detail. Windle combines the best of big and small businesses by providing a corporate approach to quality and deadlines with a small business understanding of getting the job done right, fast, and without hassle. 
"
